@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfLeafFeatures NUMERIC
@ATTRIBUTE NumberOfTopFeatures NUMERIC
@ATTRIBUTE Number_Constraints NUMERIC
@ATTRIBUTE AverageConstraintSize NUMERIC
@ATTRIBUTE CtcDensity NUMERIC
@ATTRIBUTE FeaturesInConstraintsDensity NUMERIC
@ATTRIBUTE TreeDepth NUMERIC
@ATTRIBUTE AverageNumberOfChildren NUMERIC
@ATTRIBUTE NumberOfClauses NUMERIC
@ATTRIBUTE NumberOfLiterals NUMERIC
@ATTRIBUTE ClauseDensity NUMERIC
@ATTRIBUTE ConnectivityDensity NUMERIC
@ATTRIBUTE Void NUMERIC
@ATTRIBUTE Number_CORE NUMERIC
@ATTRIBUTE Number_Dead NUMERIC
@ATTRIBUTE RatioOptionalFeatures NUMERIC
@ATTRIBUTE NumberOfValidConfigurationsLog NUMERIC
@ATTRIBUTE SimpleCyclomaticComplexity NUMERIC
@ATTRIBUTE IndependentCyclomaticComplexity NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE SP-bias-mean NUMERIC
@ATTRIBUTE SP-bias-coeff-variation NUMERIC
@ATTRIBUTE SP-bias-min NUMERIC
@ATTRIBUTE SP-bias-max NUMERIC
@ATTRIBUTE SP-bias-q90 NUMERIC
@ATTRIBUTE SP-bias-q10 NUMERIC
@ATTRIBUTE SP-bias-q75 NUMERIC
@ATTRIBUTE SP-bias-q25 NUMERIC
@ATTRIBUTE SP-bias-q50 NUMERIC
@ATTRIBUTE SP-unconstraint-mean NUMERIC
@ATTRIBUTE SP-unconstraint-coeff-variation NUMERIC
@ATTRIBUTE SP-unconstraint-min NUMERIC
@ATTRIBUTE SP-unconstraint-max NUMERIC
@ATTRIBUTE SP-unconstraint-q90 NUMERIC
@ATTRIBUTE SP-unconstraint-q10 NUMERIC
@ATTRIBUTE SP-unconstraint-q75 NUMERIC
@ATTRIBUTE SP-unconstraint-q25 NUMERIC
@ATTRIBUTE SP-unconstraint-q50 NUMERIC
@ATTRIBUTE sp-featuretime NUMERIC
@ATTRIBUTE DIAMETER-mean NUMERIC
@ATTRIBUTE DIAMETER-coeff-variation NUMERIC
@ATTRIBUTE DIAMETER-min NUMERIC
@ATTRIBUTE DIAMETER-max NUMERIC
@ATTRIBUTE DIAMETER-entropy NUMERIC
@ATTRIBUTE DIAMETER-featuretime NUMERIC
@ATTRIBUTE cl-num-mean NUMERIC
@ATTRIBUTE cl-num-coeff-variation NUMERIC
@ATTRIBUTE cl-num-min NUMERIC
@ATTRIBUTE cl-num-max NUMERIC
@ATTRIBUTE cl-num-q90 NUMERIC
@ATTRIBUTE cl-num-q10 NUMERIC
@ATTRIBUTE cl-num-q75 NUMERIC
@ATTRIBUTE cl-num-q25 NUMERIC
@ATTRIBUTE cl-num-q50 NUMERIC
@ATTRIBUTE cl-size-mean NUMERIC
@ATTRIBUTE cl-size-coeff-variation NUMERIC
@ATTRIBUTE cl-size-min NUMERIC
@ATTRIBUTE cl-size-max NUMERIC
@ATTRIBUTE cl-size-q90 NUMERIC
@ATTRIBUTE cl-size-q10 NUMERIC
@ATTRIBUTE cl-size-q75 NUMERIC
@ATTRIBUTE cl-size-q25 NUMERIC
@ATTRIBUTE cl-size-q50 NUMERIC
@ATTRIBUTE cl-featuretime NUMERIC
@ATTRIBUTE vars-reduced-depth-1 NUMERIC
@ATTRIBUTE vars-reduced-depth-4 NUMERIC
@ATTRIBUTE vars-reduced-depth-16 NUMERIC
@ATTRIBUTE vars-reduced-depth-64 NUMERIC
@ATTRIBUTE vars-reduced-depth-256 NUMERIC
@ATTRIBUTE unit-featuretime NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-saps-featuretime NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q.90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE ls-gsat-featuretime NUMERIC
@ATTRIBUTE lobjois-mean-depth-over-vars NUMERIC
@ATTRIBUTE lobjois-log-num-nodes-over-vars NUMERIC
@ATTRIBUTE lobjois-featuretime NUMERIC
@ATTRIBUTE LP_OBJ NUMERIC
@ATTRIBUTE LPSLack-mean NUMERIC
@ATTRIBUTE LPSLack-coeff-variation NUMERIC
@ATTRIBUTE LPSLack-min NUMERIC
@ATTRIBUTE LPSLack-max NUMERIC
@ATTRIBUTE lpIntRatio NUMERIC
@ATTRIBUTE lpTIME NUMERIC

@DATA
mc2022_track1_114.dimacs,1,2201,2200,2200,9934,2.925307026374069,4.513402998636983,0.9704679691049523,2,2200.0,12135,33461,0.3626610083380652,10085,1,3,6,0.995910949568378,?,7885,6823,2201.000000000,12135.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.100000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.000000000,?,0.000000000,0.000000000,0.000000000,0.000000000,?,0.000000000
mc2022_track1_116.dimacs,1,91,90,90,546,3.967032967032967,6.0,0.989010989010989,2,90.0,637,2347,0.2714103110353643,655,1,3,4,0.9230769230769231,?,565,461,91.000000000,637.000000000,84.000000000,492.000000000,0.083333333,0.294715447,0.000000000,0.170731707,0.495934959,1.008163401,0.000000000,1.000000000,0.693114131,0.047038328,0.078080930,0.023809524,0.047619048,0.114665282,0.000000000,0.024390244,0.024390244,0.000000000,0.047038328,0.065034900,0.036585366,0.048780488,0.654825469,0.013983371,0.025264769,0.000000000,0.111111111,0.654825469,0.012001549,0.049713016,0.010162602,0.012195122,0.314492201,0.260162602,0.024487031,0.097461091,0.018292683,0.026422764,0.000000000,0.063603014,0.098494551,0.024390244,0.067073171,1.343344512,0.460123139,0.108167111,0.438502674,0.769230769,1.612486474,0.000000000,0.114775840,1.041173430,0.002621375,0.471556685,0.305026265,0.008723661,0.214494648,0.026277892,0.066411334,0.075098956,0.040925452,0.064896151,0.083106266,0.076939422,0.069758524,0.076808714,0.075407959,0.076323397,0.000000000,4.301204819,0.106663489,4.000000000,5.000000000,0.611881689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.047619048,0.071428571,0.071428571,0.071428571,0.000000000,1.417500000,1.037111389,15.466800000,0.166795916,15.000000000,12.000000000,19.000000000,1.224958707,0.268611817,0.872388951,0.085271132,0.500000000,0.992700000,1.000046665,15.482400000,0.167889960,15.000000000,12.000000000,19.000000000,0.867477385,0.438054997,0.858838554,0.082311858,0.820000000,0.407807937,0.800746493,0.700000000,0.028455285,0.196428571,1.146320019,0.000000000,0.500000000,0.535714286,0.000000000
mc2022_track1_118.dimacs,1,1913,1912,1912,2299,3.626359286646368,1.2017773131207528,0.6157867224255097,2,1912.0,4212,12162,0.3463246176615688,5329,1,4,0,0.9979090433873498,?,3417,3129,1913.000000000,4212.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000000000,?,0.000000000,0.000000000,0.000000000,0.000000000,?,0.000000000
mc2022_track1_120.dimacs,1,4132,4131,4131,10101,2.171369171369171,2.4445788964181996,0.999757986447241,2,4131.0,14233,30196,0.4713538216982382,15767,1,139,1149,0.6882865440464666,5,11636,10031,4132.000000000,14233.000000000,254.000000000,1592.000000000,15.267716535,7.940326633,0.080000000,0.159547739,0.695979899,0.634498487,0.000000000,1.000000000,0.817479642,0.009283623,0.599921599,0.007874016,0.047244094,0.328402759,0.000000000,0.915829146,0.915829146,-0.000000000,0.009283623,0.383164758,0.004396985,0.013819095,2.272164259,0.318117448,0.245499317,0.000000000,0.647058824,2.358075891,0.004248605,0.282875101,0.001256281,0.006281407,1.799910125,0.360552764,0.013502552,0.578151492,0.003768844,0.021984925,-0.000000000,0.008525669,1.577080983,0.001884422,0.109924623,2.191801307,0.226606618,0.368881211,0.013116883,0.500000000,2.642501970,0.020000000,0.580739963,0.494197314,0.012005162,0.901205064,0.866087868,0.125215908,0.824477824,0.309032513,0.758685723,0.045266649,1.157328905,0.000903399,0.174832110,0.141116794,0.001347498,0.063125620,0.002991797,0.016676691,0.000000000,4.363636364,0.110239638,4.000000000,5.000000000,0.655481774,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.007874016,0.039370079,0.173228346,0.358267717,0.358267717,-0.000000000,4.606063720,0.961736349,76.419321685,0.083000872,76.000000000,68.000000000,84.000000000,2.578513149,0.170282285,0.947642938,0.017441891,2.600000000,5.506630435,0.346392908,76.570434783,0.082053115,77.000000000,69.000000000,85.000000000,2.113529422,0.274199749,0.950395970,0.013322079,2.980000000,0.774233011,0.981648815,2.000000000,?,?,?,?,?,?,?
mc2022_track1_122.dimacs,1,9456,9455,9455,20919,2.1701324155074335,2.212246192893401,0.9946065989847716,2,9455.0,30375,64308,0.4723362567643217,24239,1,24,15,0.9958756345177665,?,14784,12218,9456.000000000,30375.000000000,37.000000000,300.000000000,254.567567568,100.250000000,0.180000000,0.123333333,0.500000000,0.258198890,0.333333333,1.000000000,0.612869452,0.102702703,0.105263158,0.081081081,0.108108108,0.500402424,0.000000000,0.000000000,0.200000000,0.000000000,0.102702703,1.194014002,0.040000000,0.400000000,1.160242508,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.055405405,1.150157978,0.023333333,0.200000000,1.160242508,0.550000000,0.027927928,0.789446519,0.016666667,0.103333333,0.000000000,0.307333333,0.241395709,0.163333333,0.363333333,1.054920168,0.692426538,0.138393704,0.599183673,0.809341118,1.054920168,0.040000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.092668940,0.484407707,0.000000280,0.118038402,0.118038402,0.000000818,0.118038402,0.110544225,0.110544225,0.000000000,3.166666667,0.117687788,3.000000000,4.000000000,0.450561209,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.081081081,0.081081081,0.000000000,2.972500000,2.003857486,6.262900000,0.389614818,7.000000000,3.000000000,9.000000000,1.775855979,0.368586202,0.693212229,0.351284983,0.260000000,1.275000000,3.281125182,6.277100000,0.391489909,7.000000000,3.000000000,9.000000000,1.641269351,0.373613577,0.616872437,0.395162685,0.260000000,0.574188288,0.916179574,0.420000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000
mc2022_track1_124.dimacs,1,901,900,900,71415,2.0117622348246167,79.26193118756937,0.9988901220865705,2,900.0,72316,145471,0.4971162637226664,72285,1,1,1,0.9977802441731409,?,?,?,901.000000000,72316.000000000,870.000000000,70515.000000000,0.035632184,0.025540665,1.900000000,0.012337800,0.996868263,0.014250048,0.777777778,1.000000000,0.191552575,0.003822257,1.795886787,0.002298851,0.064367816,0.205724742,0.000000000,0.952776005,0.952776005,0.000000000,0.003822257,0.283848364,0.000794157,0.005828547,5.319970979,0.191857144,0.086223981,0.079889807,0.647058824,2.999684035,0.002190290,0.255904975,0.000609799,0.003460257,4.867810833,0.952776005,0.003831907,0.279057210,0.001006878,0.006324895,0.020000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,0.862515737,0.023036949,0.830716869,0.963188351,0.879818590,0.843435352,0.870394923,0.849753126,0.859849280,0.000452564,5.727863894,0.000000000,0.026275377,0.000000700,0.000000000,0.000000043,0.000000000,0.000000001,3.740000000,3.566168009,0.138973390,3.000000000,4.000000000,0.684365031,1.600000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.100000000,0.000000000,0.000000000,0.000000000,0.000000000,0.110344828,4.180000000,52.196428571,15.757830912,405.857142857,0.064798469,407.000000000,388.000000000,424.000000000,34.332894796,0.118797482,0.996336948,0.054717753,2.140000000,15.952631579,0.189160221,407.389473684,0.037171181,407.000000000,387.000000000,427.000000000,39.083324260,0.100499272,0.999818498,0.000168500,2.240000000,0.744456623,0.950167829,2.000000000,-0.007187934,0.015763547,4.446147677,0.000000000,0.428571429,0.940229885,13.640000000
mc2022_track1_126.dimacs,1,289,288,288,2066,2.0909970958373667,7.14878892733564,0.9965397923875432,2,288.0,2355,4897,0.4809066775576884,3270,1,2,2,0.986159169550173,?,2982,2405,289.000000000,2355.000000000,254.000000000,2018.000000000,0.137795276,0.166997027,0.000000000,0.125867195,0.998265610,0.020786703,0.750000000,1.000000000,0.041398708,0.013309350,1.177310728,0.007874016,0.062992126,0.521209274,0.000000000,0.888503469,0.888503469,0.000000000,0.013309350,0.461705592,0.000495540,0.027750248,3.195210887,0.149861352,0.340321750,0.000000000,1.000000000,1.380512727,0.006996090,0.414360016,0.000495540,0.013875124,2.865712401,0.888503469,0.049413546,0.533876078,0.000495540,0.104063429,0.000000000,0.026138392,1.319068544,0.003964321,0.206144698,3.839360947,0.067690229,0.511322569,0.004796163,0.222222222,2.295655778,0.340000000,0.787185313,0.130093861,0.354956748,1.000000000,1.000000000,0.685409158,0.825372581,0.719264350,0.763800817,0.086063914,1.622619450,0.001564245,0.825848506,0.148603247,0.008096729,0.099852162,0.013498305,0.043150157,0.060000000,4.039525692,0.092867401,3.000000000,5.000000000,0.502170381,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.080000000,0.000000000,0.000000000,0.098425197,0.653543307,0.712598425,0.000000000,2.839200000,0.357186309,81.950900000,0.086339141,82.000000000,73.000000000,91.000000000,4.463575356,0.152967501,0.992541404,0.004752619,2.460000000,2.828512397,0.398956878,81.867148760,0.086679359,82.000000000,73.000000000,91.000000000,3.139228091,0.389279509,0.992564824,0.005007836,3.060000000,0.707667729,0.971580468,2.000000000,-0.003468781,0.078740157,2.313006701,0.000000000,0.500000000,0.842519685,0.060000000
mc2022_track1_132.dimacs,1,337,336,336,2394,2.0935672514619883,7.103857566765579,0.9970326409495549,2,336.0,2731,5685,0.48038698328935797,3724,1,2,5,0.9792284866468842,20,3388,2651,337.000000000,2731.000000000,287.000000000,2278.000000000,0.174216028,0.198858648,0.020000000,0.125987709,0.993352565,0.043358851,0.714285714,1.000000000,0.110491202,0.011312570,1.054341984,0.006968641,0.048780488,0.556030341,0.000000000,0.873573310,0.873573310,-0.000000000,0.011312570,0.491373573,0.002194908,0.023266023,3.106379558,0.158287915,0.292092301,0.000000000,1.000000000,2.455284534,0.006087619,0.463963484,0.000877963,0.012730465,2.992400046,0.873573310,0.035020634,0.560374325,0.002194908,0.087357331,-0.000000000,0.021602595,1.247150331,0.000877963,0.156716418,3.965873866,0.082421480,0.819060830,0.006056054,0.666666667,2.549214275,0.300000000,0.747376992,0.138834231,0.356509924,1.000000000,0.845210372,0.646801869,0.784290360,0.690312298,0.730106622,0.070994561,1.227769102,0.000331086,0.325672705,0.237096077,0.003099577,0.089442643,0.006900570,0.031469663,0.040000000,3.989510490,0.087646801,3.000000000,5.000000000,0.456011224,0.020000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.202090592,0.529616725,0.020000000,2.557275902,2.821419653,95.724447031,0.082140065,96.000000000,86.000000000,106.000000000,3.788361457,0.178390164,0.986868777,0.012546015,2.500000000,2.949890506,0.524841350,95.819914981,0.082669474,96.000000000,86.000000000,106.000000000,2.505303250,0.377209763,0.987908018,0.006172583,3.040000000,0.625192723,0.982250919,2.000000000,-0.011852502,0.069686411,2.484954728,0.000000000,0.500000000,0.860627178,0.060000000
mc2022_track1_134.dimacs,1,56294,56293,56293,111048,1.8875351199481305,1.9726436209898035,0.9999822361175258,2,56293.0,167342,322194,0.5193827321427463,555950,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
mc2022_track1_136.dimacs,1,901,900,900,15616,2.0425204918032787,17.33185349611543,0.9988901220865705,2,900.0,16517,33697,0.4901623289907113,19812,1,2,15,0.9811320754716981,?,18912,14388,901.000000000,16517.000000000,795.000000000,15395.000000000,0.133333333,0.072880805,0.160000000,0.051640143,0.998229945,0.020998579,0.750000000,1.000000000,0.042105377,0.004354023,1.208668997,0.002515723,0.020125786,0.446373713,0.000000000,0.888275414,0.888275414,-0.000000000,0.004354023,0.590375194,0.000194868,0.010977590,3.612770259,0.064575180,0.201997475,0.000000000,1.000000000,1.729970958,0.002234655,0.578116398,0.000194868,0.005586229,3.678224744,0.888275414,0.016717345,0.612483659,0.000194868,0.043975317,-0.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-512.000000000,-1.000000000,-0.000000000,-1.000000000,0.000000000,-0.000000000,20.020000000,0.722072304,0.148735842,0.408861412,1.000000000,0.832842302,0.592529281,0.779275654,0.650337190,0.731996109,0.010034114,4.431176233,0.000000000,0.378331469,0.018842591,0.000000024,0.001642774,0.000002643,0.000066462,0.400000000,3.895465995,0.085618754,3.000000000,5.000000000,0.402884881,0.400000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020000000,0.000000000,0.000000000,0.000000000,0.103144654,0.549685535,0.180000000,23.493150685,4.318689764,286.042009132,0.058438538,287.000000000,268.000000000,305.000000000,7.606505818,0.195083929,0.986792322,0.030477495,2.280000000,35.140278917,0.255642157,286.379819524,0.048607567,286.000000000,269.000000000,304.000000000,4.668238689,0.375944928,0.991971540,0.003262347,2.520000000,0.467972170,0.986062730,2.000000000,-0.003572589,0.061006289,2.682513055,0.000000000,0.500000000,0.877987421,1.940000000
mc2022_track1_138.dimacs,1,226,225,225,1280,4.75078125,5.663716814159292,0.995575221238938,2,225.0,1506,6532,0.23055725658297613,7362,1,1,0,0.995575221238938,?,7137,5793,226.000000000,1506.000000000,211.000000000,1266.000000000,0.071090047,0.189573460,0.020000000,0.166666667,0.440067141,1.119705008,0.000000000,1.000000000,0.865636287,0.023936270,1.704941172,0.009478673,0.151658768,0.867303461,0.000000000,0.629541864,0.907582938,-0.000000000,0.023936270,0.403718545,0.012638231,0.050552923,2.559272686,0.446759459,0.194089149,0.000000000,0.777777778,3.211468982,0.019286779,0.222420950,0.009478673,0.039494471,2.798382425,0.648499210,0.054491139,0.055355390,0.050552923,0.066350711,-0.000000000,0.059138135,0.658514717,0.030805687,0.192733017,3.448498062,0.109839471,0.986142473,0.025641026,0.483333333,2.231228794,0.420000000,0.891494929,0.188623947,0.394261296,0.982425891,0.971219920,0.409861856,0.960286472,0.927866258,0.947851508,0.120525737,0.573756456,0.010659952,0.319348183,0.223231951,0.038741765,0.141636031,0.078751350,0.114047820,0.860000000,4.585714286,0.109507946,3.000000000,5.000000000,0.702630050,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.862559242,0.905213270,0.905213270,-0.000000000,2.737800000,0.479840058,64.222800000,0.143146005,65.000000000,52.000000000,76.000000000,3.601243208,0.173404804,0.994119869,0.006252520,1.760000000,2.922000000,0.559878733,64.042700000,0.144647052,64.000000000,52.000000000,76.000000000,3.151225735,0.345539386,0.994864320,0.006806856,2.220000000,0.751771101,0.993955338,2.000000000,-0.821484992,0.319905213,0.750308578,0.000000000,0.500000000,0.360189573,0.060000000
